,Date,content,floor,id
206,2019-04-05T17:41:46.492Z,認真說我覺得最幼稚的發文者就是你，喜歡沒事找事做，都懷疑你其實不是本校學生了🤔,1,48
207,2019-04-05T17:46:43.030Z,"說得好像你標題都沒歧視一樣
你的標題是貼 """"國立高雄中山大學“
要如何感受中山學生的感覺?
就好像我們被叫“中國台灣“一樣
在還沒正式合併前
誰也不屬於誰阿",2,48
208,2019-04-05T17:50:05.284Z,發一篇韓國瑜大發財應該也會紅,3,48
209,2019-04-05T17:58:31.358Z,你很過分,4,48
210,2019-04-05T18:45:26.836Z,隔岸觀火 燒不到我,6,48
211,2019-04-05T23:11:50.181Z,真是看戲不嫌事大，但麻煩克制一下你製造樂趣的衝動，真的是嫌放假無聊欸……,7,48
212,2019-04-05T23:57:21.440Z,"是真的很好笑
看這些低卡文真舒壓哈哈",8,48
213,2019-04-06T04:41:38.034Z,https://i.imgur.com/IaTP9I8.jpg,9,48
214,2019-04-05T14:21:58.928Z,有沒有本來就是中山的一個院變成整個大學的卦勒,1,49
215,2019-04-05T15:19:47.826Z,"我個人是滿樂見的啦，先不說升不升級，光是學術研究跟讀書風氣的提升高大就應該謝謝人家了🤔。
而且合併之後學校的經費也會更多，看看高大的校地吧，87％都是草皮跟樹木，如果可以多蓋一些系館之類的就好了",2,49
216,2019-04-05T15:22:44.323Z,我個人不反對併校 但要彼此善意的回應 不要顧左右而言他,3,49
217,2019-04-05T15:22:55.830Z,一個有地 一個有猴 是要蓋動物園喔,4,49
218,2019-04-05T15:23:40.773Z,"也可以啊 不然我們養牛好了 高大牧場
直接業配",5,49
219,2019-04-05T15:26:11.655Z,B3 其實中山也不是最近才想併高大吧，可能每換一任校長就要提一次看看有沒有機會,6,49
220,2019-04-05T15:28:53.400Z,反正我能理解為什麼中山一直嘴我們,7,49
221,2019-04-05T15:30:30.410Z,拿出誠意來併校再說 嘴我們很爛 還一直要來談併校,8,49
222,2019-04-05T15:41:06.389Z,"可是上次談判破裂是高大方反對耶
(之前在系辦聽到老師們在討論的，說上一屆的校長不想失去""""校長""""的名位",9,49
223,2019-04-05T15:44:01.667Z,B8 那個是因為有幾個腦殘去引戰，沒辦法,10,49
224,2019-04-05T15:46:39.938Z,我們自己也要提升自己 自己也不要一直想靠別人升級,11,49
225,2019-04-05T15:47:27.848Z,B9 可是你看在名稱上 他們就不願意讓步 也能看出他們強勢的部分 我們破裂 也是合理,12,49
226,2019-04-05T15:48:20.919Z,"嘴我們爛的是學生 想併的是學校 哪能一起說啊？
而且偏激的學生每間都有倒是不用太在乎

另外併校跟結婚差這麼多 拿來比喻有點怪",13,49
227,2019-04-05T15:51:17.262Z,"對呀，但是合併之後重要的不是名字，而是資源，能夠提升自己能力的資源變多了、可以競爭的同學變多了、能夠請教的教授變多了，總之目前看來合併對高大學生絕對是Z＞B
至少我認為名字不會是高大學生拒絕合併的好理由🤔",14,49
228,2019-04-05T15:51:56.451Z,如果我是中山的名字我也不會讓步,15,49
229,2019-04-05T16:03:20.455Z,高大鮮乳,16,49
230,2019-04-05T16:37:25.560Z,推神譬喻,17,49
231,2019-04-05T16:49:06.141Z,"不想併校真的是白痴 
我們直接跳級還不謝謝人家
糾結於校名⋯⋯⋯⋯有夠智障",18,49
232,2019-04-05T16:55:19.831Z,"B18 你好像搞錯什麼，糾結的是校方不是學生

校方也有立場不想要被吃掉，不過最後還是妥協了",19,49
233,2019-04-05T16:59:38.939Z,b19 他是指校版某些發言吧 你才搞錯了,20,49
234,2019-04-05T17:19:00.243Z,你這樣說我們委屈，等一下中山的又會生氣嘍,21,49
235,2019-04-05T17:21:32.557Z,無聊！又不是學生要求併校的，是在戰什麼...,22,49
236,2019-04-05T17:26:48.605Z,"就看好戲順便打打嘴砲阿
我相信真的在意的人不多啦",23,49
237,2019-04-06T14:52:31.079Z,有人想看我的高大鮮乳ㄇ,24,49
238,2019-04-06T15:21:45.198Z,樓上 嘔嘔嘔嘔嘔嘔 藍頭不要盜粉頭的帳號la,25,49
239,2019-04-06T15:53:52.767Z,b24好,26,49
240,2019-04-06T17:06:03.214Z,什麼時候要正式命名國瑜大學,27,49
241,2019-04-06T17:13:45.076Z,樓上拜託不要,28,49
242,2019-04-17T13:55:42.884Z,b27 改成那個我可能要燒畢業證書了,29,49
243,2019-04-04T14:42:07.982Z,"有中山商管，誰會來這裡???
有些例子只是你不知道，不代表沒有。
話說你知道你們系就有一個人是考70級分左右的嗎🤔",1,50
244,2019-04-04T14:53:25.935Z,一個沒禮堂沒社團大樓碩班沒人考的學校能強到哪去,2,50
245,2019-04-04T15:12:09.025Z,"大家年輕血氣方剛的比較排名比較資源這是不怎麼意外，但是來高大學習是事實，不如好好的專注在提升自己能力，會比起抱怨四年嘴砲四年還要有收穫。

要演讀書人就演的像一點",3,50
246,2019-04-04T15:15:17.956Z,"是說高科的理組真的有他自己說的這麼強嗎？
我文組不懂",4,50
247,2019-04-04T15:28:38.164Z,"高科大那種學店生超愛戰高大 中山
前陣子才一篇那邊炒到後來在討論美食的
自己為地名後面加科大就是台科北科企業愛用
學測5科4x 5x就有的學校
就算地上有槍我還是不敢撿啦",5,50
248,2019-04-04T15:37:44.023Z,"淡江就以為自己超越中字輩啊
還有逢甲的湊熱鬧",6,50
249,2019-04-04T15:43:22.897Z,淡江 ㄏㄏ,7,50
250,2019-04-04T15:47:43.847Z,"愛嘴就給他嘴吧
充實自我比較重要",8,50
251,2019-04-04T16:13:43.398Z,打炮學校也敢來吵？,9,50
252,2019-04-04T16:43:20.281Z,"師大現在不是只剩台師大能看嗎？
我當時彰師大化學連填都不想填
結果被彰師的嘴我也是?_?",10,50
253,2019-04-04T17:02:38.309Z,淡江啥小啊,11,50
254,2019-04-04T17:04:17.265Z,所以我很多同學研究所都往上考 不想用高大學歷找工作0.0,12,50
255,2019-04-04T17:34:27.425Z,"TMD淡江啥時跟真理並啊
名字都想好了叫淡真大",13,50
256,2019-04-04T17:35:05.773Z,B13淡江沒有倒閉就不錯了,14,50
257,2019-04-04T18:19:23.442Z,"絕對不輸彰師 我那時候分數躺上 50級分彰師差不多
淡江 就那樣別太期待了",15,50
258,2019-04-04T18:37:27.057Z,黑啊成績都能上彰師高師一類oAO,16,50
259,2019-04-04T18:49:35.726Z,彰師也出來嘴 哈哈哈,17,50
260,2019-04-04T23:43:38.255Z,彰師高師高醫 化學當初連填都不想填,18,50
261,2019-04-05T01:01:51.508Z,啊是吵完了沒,19,50
262,2019-04-05T01:11:36.065Z,"B19
感覺連假大家都很無聊，而且又是精力充沛的大學生，所以大概還沒！
我下週要考試，先去讀書惹 唉唉@@",20,50
263,2019-04-05T01:20:55.968Z,B20 這才是優質高大生，那些愛戰的搞不好都被當光了才在添亂,21,50
264,2019-04-05T01:32:07.106Z,欸不是，淡江仔也好意思嘴,22,50
265,2019-04-05T01:42:22.890Z,"阿就一群""""頂大""""的魯蛇吃飽沒事幹",23,50
266,2019-04-05T02:09:09.431Z,"隨便啦 
中字輩以下對企業就都差不多了
大部分又不會分那麼細",24,50
267,2019-04-05T02:58:20.954Z,有點兒傷心阿 看高大被嘴成這樣qq,25,50
268,2019-04-05T03:55:03.514Z,B25 沒辦法，我們本來就理虧，還有一堆激動仔去留言亂嗆。,26,50
269,2019-04-05T05:49:13.326Z,淡江還敢來嘴炮啊 連國立都沒有 可撥,27,50
270,2019-04-05T05:58:58.090Z,我有個讀淡江商類的也看我沒有啊哈哈哈,28,50
271,2019-04-05T06:45:24.357Z,b28那你有嗆回去嗎?xd,29,50
272,2019-04-05T07:11:22.195Z,"傻眼 彰師公育我隨便上欸 但寧可來高大法
彰師 高師也只是聽著好聽而已==",30,50
273,2019-04-05T07:22:16.016Z,"B28 懶得講xd
而且一說到高大每個人的反應都是:（喔喔，你們三間全部併一起了對吧）,不知道有沒有人也遇過一樣的事情",31,50
274,2019-04-05T07:56:37.457Z,"B31 都說：喔喔，高雄科大對吧
我：",32,50
275,2019-04-05T08:26:08.180Z,"親戚:讀什麼大學
    我:高雄大學
親戚:高雄哪一間
    我:？？？",33,50
276,2019-04-05T08:42:51.976Z,是以前的高雄工專嗎,34,50
277,2019-04-05T10:18:50.765Z,B9 打炮學校是哪間啊,35,50
278,2019-04-05T10:59:03.866Z,"要是那些私立學校真那麼強
怎不去跟頂大併校
沒有稱過自己的斤兩還嘴硬
我也沒覺得高大強到那裡去啊
但至少夠贏私立嘴砲仔",36,50
279,2019-04-05T12:49:46.051Z,B35 聽他講感覺是高科？,37,50
280,2019-04-05T13:34:51.293Z,"還是要看自己造化如何
不要妄自菲薄

痛恨那些吃碗內 看碗外的人
就像每天都在唱衰台灣很爛
卻一直用台灣健保的人
真想罵他們幹你娘老機掰

這裡雖然不是名校
也不是能保障就業高薪的地方
但他能提供你努力認真學完
出去工作不會只有22K的地方
是當這裡的學姐學長校友都是垃圾 是嗎？
很多都能夠撐起一個家庭
有房有車
甚至旅足全世界
自己要爛 不要嘴跟著爛
好好唸書 乖乖不蹺課
才是生存王道",38,50
281,2019-04-05T13:39:52.793Z,B35淡江吧,39,50
282,2019-04-05T15:07:44.513Z,我自願的啊，覺得東語系很特別而來的,40,50
283,2019-04-05T15:51:55.419Z,"我就很心甘情願啊
我放掉中山外文來高大",41,50
284,2019-04-05T16:27:27.391Z,B35 淡*,42,50
285,2019-04-05T16:37:58.362Z,"https://www.dcard.tw/f/exam/p/231024548?ref=android
。。。嗚嗚",43,50
286,2019-04-05T16:57:13.495Z,"其實看大家互鬥也蠻有趣的啦
他們真正該做的事情不做的話也不會改變目前的事實",44,50
287,2019-04-06T00:55:23.215Z,B37 B39 B42 可是我在高大也都在打砲啊 這樣我們也是打砲學校ㄇ🤔,45,50
288,2019-04-06T01:17:45.419Z,B45 夢醒了沒 ㄏㄏ,46,50
289,2019-04-06T01:50:55.911Z,B46 蛤？你在說什麼,47,50
290,2019-04-06T02:37:18.041Z,"各位，我是建議不要批評其他學校，現在就是五大四中在嘴我們，我們如果再去說其他學校也不好，這樣我們跟某些特別優異的他校同學的思考是一樣嗎！
再者回到現實，大家生活中或多或少也有念私立朋友，難道他們就那麼低劣不堪嗎？不，有時候他們也是我們最好的朋友，說一是一的人也不少。請大家將心比心，請不要說其他學校如何。
當然，如果高大被其他校攻擊，其實我們並沒有比他們低劣，反而我們更要戰出來。有人說邏輯不好，說難聽一點，那些前面學校罵我們就都正確嗎？今天你不回嘴，他們也不會放你甘休，還是用看不起你的心態繼續看你。
念高大沒錯，錯的是用一種歧視心態被看或看人，這才是令人感到失望。",48,50
291,2019-04-02T03:33:47.914Z,"照時程合併大概110學年度完成合併招生吧
可...可惡，剛好前一年畢業",1,51
292,2019-04-02T03:36:24.904Z,延畢延起來~~~,2,51
293,2019-04-02T03:41:34.390Z,樓上兩位學長可以回來補畢業證書ㄅ?,3,51
294,2019-04-02T03:42:26.330Z,我猜證書會變成 中山大學（楠梓校區）,4,51
295,2019-04-02T03:45:36.320Z,B4 不會，只有中山大學，哪裡校區只是學校內部區分，對外還是中山大學,5,51
296,2019-04-02T03:47:37.474Z,"(二) 在合併的時程上，考量諸多因素，應把握良機加緊作業

其實兩校的高層都很希望在自己的任內能完成一個大業      算一算大概明年7月就會合併了ㄅ",6,51
297,2019-04-02T03:55:14.342Z,B6 希望真的可以這麼順利,7,51
298,2019-04-02T04:54:09.764Z,很好啊 叫高雄大學誰知道 改中山沒什麼不好吧 哪家大企業知道高雄大學==,8,51
299,2019-04-02T04:56:49.166Z,改高山大學也不錯,9,51
300,2019-04-02T05:11:06.235Z,B9 支持,10,51
301,2019-04-02T06:16:34.287Z,那只是一場遊戲一場夢,11,51
302,2019-04-02T06:20:12.197Z,已畢業的可以回來換畢業證書嗎,12,51
303,2019-04-02T07:20:44.167Z,還以為愚人節沒過完😂,13,51
304,2019-04-02T07:26:10.998Z,"https://i.imgur.com/pmcxxbd.png
https://i.imgur.com/Gdp01zf.png",14,51
305,2019-04-02T07:41:58.859Z,唯一支持高完大,15,51
306,2019-04-02T09:30:31.485Z,乾一個中山 啊一中各表勒,16,51
307,2019-04-02T10:12:52.127Z,"改名就改吧
併校是目前的趨勢
希望我們高層不要再做無謂的堅持",17,51
308,2019-04-02T10:20:03.407Z,別傻惹人家想要的是我們的地還有法學院,18,51
309,2019-04-02T10:31:28.586Z,嗚嗚嗚被盯上惹,19,51
310,2019-04-02T10:41:35.762Z,洗起來,20,51
311,2019-04-02T10:43:24.753Z,"想要地和法院是事實啊
但有什麼不好嗎？
他們要地要法院就給他併阿",21,51
312,2019-04-02T10:58:50.331Z,反正校名換掉 地和法院都給他都沒差,22,51
313,2019-04-02T10:59:48.862Z,嗚嗚嗚 高大還沒成年就要不見了,23,51
314,2019-04-02T11:11:44.213Z,高大今年18歲ㄅ?,24,51
315,2019-04-02T12:01:29.902Z,B4 B5 畢業後再回來換會括號原高雄大學吧,25,51
316,2019-04-02T12:36:13.331Z,畢業證書你們參考竹教比較實際,26,51
317,2019-04-02T12:45:01.610Z,"B24 19歲了
我還親眼看校長切生日蛋糕呢",27,51
318,2019-04-02T13:12:30.973Z,"我個人是不覺得併了對法院有什麼實益啦(⁎⁍̴̛ᴗ⁍̴̛⁎)
如果他願意把缺的師資補齊那另當別論",28,51
319,2019-04-03T01:12:46.702Z,"B28
我比較樂觀啦
如果人家很想要法院
應該就代表之後願意投入比較多預算在我們身上吧
不然法學院整棟建築這麼醜 老師也不夠",29,51
320,2019-04-03T01:39:27.453Z,成年是20啊,30,51
321,2019-04-03T07:21:09.932Z,未來總算有中文系妹子了,31,51
322,2019-04-03T07:27:22.398Z,樓上肥宅去抱你的初音抱枕，乖,32,51
323,2019-04-03T07:37:04.590Z,還好我男友喜歡商科妹紙，沒有喜歡文科女孩(*¯︶¯*),33,51
324,2019-04-03T08:42:05.287Z,B32 肥宅錯了ㄇ?QQ,34,51
325,2019-04-05T13:42:54.534Z,叫國立高雄中山大學倒還可以,35,51
326,2019-04-05T14:13:44.789Z,B35 這已經不可能了，資訊請跟上進度，不要再出現害無辜同學被罵的言論了,36,51
327,2019-04-05T14:33:34.427Z,很難說  何時變調都有可能,37,51
328,2019-04-06T08:20:56.439Z,B36 所以最後是決定校名是什麼,38,51
329,2019-04-06T08:47:17.552Z,"B39 這是中山大學的校務會議，決議用「國立中山大學」，並非兩校合校小組決議的名稱。
妳現在是怎樣，中山大學校務會議說了就算嗎？ 他們只是說「建議維持以」國立中山大學為名。也就是說中山校務會議單方面提出，還不是兩校合校小組的會議決定。
請不要以中山大學校務會議當做就是合校小組會議的決議，讓其他同學混淆，謝謝你。
https://i.imgur.com/FGbNnCK.jpg",40,51
330,2019-04-06T08:50:09.842Z,對啊 片面之詞 如何全面概化,41,51
331,2019-04-06T08:59:39.965Z,"B42 那還是要合校小組的會議紀錄為主，現在只要聽說、誰說，就可以決定嗎？
好啊，你說高大那位老師或高層也同意用「國立中山大學」做為合校名稱？",43,51
332,2019-04-06T09:01:16.006Z,"而且新聞比較夯是 中山跟高醫
https://m.ltn.com.tw/news/life/breakingnews/2748758",45,51
333,2019-04-06T09:02:57.229Z,B44 你還沒說，那個老師說並且決定就是以「國立中山大學」為合併校名,46,51
334,2019-04-06T09:09:03.378Z,"B47 不要用「他」，是那系的老師？總有個名字吧
現在學生不是最討厭黑箱嗎？直接秀出到底那位老師（名字）說啊",49,51
335,2019-04-06T09:14:17.902Z,B50 我沒看過你，我怎麼知道你笨還是聰明。妳不要隨便給我打迷糊，你從那系那位老師聽到已經決定名稱。,51,51
336,2019-04-06T09:17:08.991Z,"B50 你怎麼刪留言，我都幫你備份好
http://i.imgur.com/2ge1sgp.jpg",52,51
337,2019-04-06T09:20:46.234Z,B53 我沒說你騙，我說你打迷糊不說啊，到底那位老師說的？,54,51
338,2019-04-06T09:23:33.019Z,"這是剛剛B42的備份，我ㄧ直問粉頭妹，到底是那位老師說，並且說是那位老師名字，她就開始刪留言
https://i.imgur.com/9jxu0W8.jpg",55,51
339,2019-04-02T02:26:28.810Z,高雄大學 生命科學系,1,52
340,2019-04-02T02:30:06.241Z,專心上生化好嗎同學,2,52
341,2019-04-02T02:38:30.563Z,"低調
再高潮又要有外校的來嘲笑靠北了",3,52
342,2019-04-02T04:35:12.137Z,其實併校之後根本就沒有高大了吧 哪來的起飛,4,52
343,2019-04-02T10:09:59.589Z,"低調低調再低調
謙卑謙卑再謙卑",6,52
344,2019-04-02T11:28:06.019Z,等真的併校後再說，免得他校又說我們自慰,7,52
345,2019-04-02T12:04:42.938Z,"可撥欸== 
如果你是大二的，你知道這樣代表推甄除了書卷以外根本推不出去嗎
為什麼？
中山學生直接屌打....你以為面試的時候教授不會問嗎....

而且聽說大二和大三這兩屆素質很爛
平均90能拿系一是要笑死誰.....
我們那屆平均90都不知道有沒有前十",8,52
346,2019-04-02T17:51:26.792Z,"出大事了！ - Dcard
https://www.dcard.tw/f/nsysu/p/230935724?ref=android",9,52
347,2019-04-02T17:57:10.494Z,B9 為他們難過要跟我們學店併,10,52
348,2019-04-02T17:59:43.638Z,"等等我們是不是又會被噴啊
國立高雄中山大學 - Dcard
https://www.dcard.tw/f/exam/p/231012507?ref=android",11,52
349,2019-04-03T01:17:11.996Z,B11 是又哪個白*發文，尼瑪很愛被嘴么,12,52
350,2019-03-29T12:43:45.607Z,只好洗學歷了(說得簡單,1,53
351,2019-03-29T13:11:28.301Z,可以換吧? 我106的都想回去換了,2,53
352,2019-03-29T13:53:57.581Z,不是可以換嗎,3,53
353,2019-03-29T14:01:05.452Z,所以你帶的風向是誰吹的？,4,53
354,2019-03-29T14:29:24.373Z,"其他學校併校都不能換了....

如果高大有特別公告那我就不知道",5,53
355,2019-03-29T14:32:36.152Z,如果你們指的換是在證書後面括號寫原高雄大學XX系例外啦....,6,53
356,2019-03-29T14:33:22.045Z,"我這裡指的是併校後的校名，
在畢業前併校的話才不會寫原XX校，
不然有換跟沒換、有併跟沒併不是一樣嗎？反正都清清楚楚寫了原高雄大學了",7,53
357,2019-03-29T14:36:30.432Z,B2 B3 B4,8,53
358,2019-03-29T15:22:26.922Z,"那麼想要中山不會轉學喔
放心啦你絕對等不到併校(還在協商)",9,53
359,2019-03-29T15:25:32.835Z,畢業證書遺失來補發就好www,10,53
360,2019-03-29T15:28:41.200Z,"來潑冷水囉
畢業後如果你想要用你的學歷，還是要附上大學成績單，可是大學成績單就算併校也不會改成中山
...乖乖頂著高大學歷過一輩子吧",11,53
361,2019-03-29T15:58:35.408Z,延畢衝三小? 只有改名後新招的一屆才是不會注記的，其他不管你延畢幾年都一樣,12,53
362,2019-03-29T17:30:27.212Z,阿是不會轉學考去運健修再內轉其他系喔,13,53
363,2019-03-29T17:36:29.410Z,b11大學成績單看公司吧?0.0,14,53
364,2019-03-29T18:30:16.838Z,"B14 別傻了，公司的人事部門也是過來人，很清楚不管那所大學都會有混全程的垃圾
除非你去應徵那種只要勞力不用頭腦的工作，不然絕對逃不過看成績單這關",15,53
365,2019-03-29T19:35:22.803Z,"標題說不能換 
結果內文又說可以
你到底在幹嘛阿?",16,53
366,2019-03-30T02:17:59.198Z,"b15
大學成績好不代表什麼吧？肯上課抄抄筆記就會好了根本不是真實力，我們班這次研究所考試班上前幾名的四大四中都落榜，反而是平常2~30名的考上四大，如果能在對外考試拿到證照或是什麼的我覺得才是真的。",17,53
367,2019-03-30T10:57:44.917Z,"推b17
實力比成績重要太多 不管哪一方面",18,53
368,2019-03-30T12:36:48.428Z,"無聊
整天作夢能不能撿到中山學歷
不如多念點書 充實自己

B17 我覺得這代表你們系的老師在教學或考試上面有問題
沒有教真正外面需要的東西
先不論考試成果 
前幾名的學生在學習態度就已經大大贏後面的學生了",19,53
369,2019-03-31T00:47:01.326Z,"B19 你確定考研究所的東西是出社會會用到的？
考研誰管你什麼學習態度 考上四大才是真的",20,53
370,2019-03-31T01:34:31.453Z,"B20 當然不是啊 我指的外面不是社會 
是四大
學習態度怎麼不重要
我早就畢業了 
當初有一些考上四大就屌到不行的
進去學習態度有問題 整天被教授幹爆

我最看不起那種平常不學習
考研前一年拼命去補習班抱佛腳的人
這種人程度通常被推甄的人虐",21,53
371,2019-03-31T15:25:04.595Z,"期待這個
還不如多讀點書充實自己
整天這樣難怪會被別校的看不起
大家一起努力向上
所以..












報掛失可以換成新校名的文憑嗎",22,53
372,2019-03-31T15:40:46.511Z,如果可以大概會有全部過去畢業生來申請,23,53
373,2019-04-02T11:47:17.679Z,與其關心那些，不如先充實自己,24,53
374,2019-04-03T04:51:16.713Z,"B16 可撥
不會看字？",25,53
375,2019-04-03T04:56:34.768Z,"B25 
你才可撥吧
你自己看你標題寫什麼
第二段又寫了什麼",26,53
376,2019-03-28T12:49:45.638Z,"都說要蓋仁武了

學店還想升級啊！",1,54
377,2019-03-28T12:50:04.234Z,還好研究所沒考去中山,2,54
378,2019-03-28T12:52:38.685Z,B1 仁武4什麼,3,54
379,2019-03-28T13:09:46.128Z,B1 蓋一個校區要多久 才土地評鑑完而已 真的全部蓋起來又人過去要多久 炒作而已啦 跟南交一樣,4,54
380,2019-03-28T13:28:08.004Z,所以我什麼時候可以回去換畢業證書呢~⊙ω⊙,5,54
381,2019-03-28T13:44:12.045Z,今天好像看到系主任帶中山的長官參觀理院,6,54
382,2019-03-28T14:55:35.519Z,"B6 參觀嫁妝ㄅ
ㄎㄎ",7,54
383,2019-03-28T14:57:44.423Z,有戲喔 有聽中山的同學說還在喬,8,54
384,2019-03-28T15:02:26.398Z,呵真的要被拿去賣了,9,54
385,2019-03-28T16:01:37.221Z,無痛升級中字輩 高大起飛,10,54
386,2019-03-28T16:09:10.077Z,B8 我們系主任說這次併校會很快欸 因為明年兩校校長任期到職 今天還一群中山老師來理院開會？,11,54
387,2019-03-28T16:30:22.933Z,但王校長才第一任，他不想連任嗎,12,54
388,2019-03-28T17:58:52.076Z,"B12 做成這樣還想連任什麼
不是一直跑步運動而已嗎",13,54
389,2019-03-29T00:15:15.653Z,"B11 等等 靠北別啊
好歹也等我推甄完研究所再併啊

不然等等要跟中山的同學比欸 比不贏啦",14,54
390,2019-03-29T00:20:52.588Z,B20 據說最快明年底,15,54
391,2019-03-29T02:25:54.506Z,B15 我都畢業了欸,16,54
392,2019-03-29T03:33:45.427Z,"B15 等，別啊 別這麼快啦
是怎樣 趕搭飛機是不是",17,54
393,2019-03-29T03:37:33.256Z,B15 卡等B20,18,54
394,2019-03-29T06:57:45.507Z,不可能蓋醫學系啦 沒有學習願意釋放名額,19,54
395,2019-03-29T09:42:14.620Z,"真的假的...................
我本來還要準備考台綜誒",20,54
396,2019-03-29T10:50:40.518Z,沒意外是明年底沒錯，聽到2.3個老師說過,21,54
397,2019-03-29T12:29:39.688Z,"學弟 好好準備研究所
別太期望",22,54
398,2019-03-29T13:29:36.485Z,B18 結果震撼到20樓🤣,23,54
399,2019-03-29T13:45:35.983Z,"B12 據說他不想
某系老師誇獎他很偉大
願意不計個人得失拼合併",24,54
400,2019-03-29T18:29:28.897Z,"B24 法律系併校有差嗎？
就算合併，大家也知道法律系就是原本高大的",25,54
401,2019-03-30T06:46:42.928Z,B25 跟家裡不懂的長輩嗆說我四中的ㄚ,26,54
402,2019-03-30T14:48:44.633Z,"B25當然有差啊 資源一定會更多
高中生也會更願意填  
不然你以為竹教某些系隔年分數暴漲是怎樣",27,54
403,2019-04-01T12:04:07.927Z,B25 而且法律系分數不是比一些中山的科系還要高嗎,28,54
404,2019-04-01T12:04:56.060Z,B21 可4學校行政效率...,29,54
405,2019-04-01T15:26:39.629Z,B29 學校的討論結果早就出爐嘍！剩中山那邊了,30,54
406,2019-03-06T10:27:18.391Z,到底為什麼要併唉唉,1,55
407,2019-03-06T10:33:06.801Z,"睪丸大阿不是
是高完大",2,55
408,2019-03-06T10:51:57.079Z,B1 人數、資源,3,55
409,2019-03-06T10:54:52.708Z,"直接國立中山大學阿 還用問
給你機會洗學歷還想改人家名字喔",4,55
410,2019-03-06T10:59:19.974Z,樓上觀念正確,5,55
411,2019-03-06T11:03:29.157Z,"推樓上上
直接變身❤️",6,55
412,2019-03-06T11:07:57.729Z,B6 母湯 不要變身,7,55
413,2019-03-06T11:08:34.639Z,我們想要人家還嫌棄我們QQ,8,55
414,2019-03-06T12:48:23.267Z,不想併+1,12,55
415,2019-03-06T12:56:51.610Z,"國立中山大學 政治法律學系
聽起來不是好聽多了嗎",13,55
416,2019-03-06T13:02:31.038Z,高山大學,14,55
417,2019-03-06T13:11:02.745Z,確定了嗎,15,55
418,2019-03-06T13:15:44.517Z,"兩間學校重複科系那麼多
合併有什麼效益啊",16,55
419,2019-03-06T13:28:51.915Z,趕快去讀書比較實在吧～,17,55
420,2019-03-06T13:29:36.876Z,"今天在行政大樓的行事曆上看到

3/6 與中山大學一級主管餐會 

感覺有譜了",18,55
421,2019-03-06T13:41:02.102Z,高山大學,19,55
422,2019-03-06T14:14:12.834Z,"B10 
給我一個不併的理由 
他媽從地名大學學士直上中字輩學士 還不併
別犯傻啦 大姐
天上掉禮物下來 你還扔掉R?",20,55
423,2019-03-06T14:14:24.749Z,高雄大學 西子灣校區,21,55
424,2019-03-06T14:34:52.117Z,國立中山大學 電機工程學系,22,55
425,2019-03-06T14:44:11.277Z,"B20
就是因為從天上掉下來的禮物 拿了沒踏實感
也許畢業後可以拿一張中字輩的文憑
但難到我們出社會後也要養成這種僥倖的心態
總期待自己的公司被台積電併、
期待能被google併、能被apple併？？？",24,55
426,2019-03-06T14:46:53.532Z,B23 中山沒有法學院那經費為什麼會縮減？應該會變多才對吧不是嗎,25,55
427,2019-03-06T14:50:18.036Z,"B23 經費縮減 ㄏㄏ
第一 中山想給我們合併一部分的原因就是希望有法學院 那你認為合併後中山會不重視這塊嗎
第二 中山沒有法律系，更不會有均分你們經費的問題
最重要的一點  你難道以為高大給你們很多經費嗎..
跟中山合併，學校這個載具越大，才會有更多計畫與經費的可能。",26,55
428,2019-03-06T14:55:20.189Z,"會說經費可能縮減的可能被部分教授的話術騙了，學校規模變大沒理由縮減，而且維持現狀，學校還是很窮🙆‍♀️ 
併校優勢不只是校名好聽，更重要的是資源一定增加非常多，還有經費部分是一定會變多的，再怎樣一定比學校現在的經費多

對了，可以多看看台政北東 法律系的資源是什麼，你會知道併校後中山一定也會給予一定的投資，不像現在幾乎都沒有錢",27,55
429,2019-03-06T14:55:41.097Z,"B24 
這跟僥倖的心態無關吧  今天要併都是即將的事實了
如果我沒有持續進取，考上更好的研究所，或是找到一份好工作，不做事成天等待跟中山併，這才是所謂的僥倖的心態吧",28,55
430,2019-03-06T14:57:10.991Z,哎 學校窮到 連IEEE都很久之前就沒買了😑,29,55
431,2019-03-06T14:59:35.998Z,中山大學改成高雄大學當然好啊！這樣中正也跟嘉義大學併好了！中山、中正這些都是帶有黨國主義的意識，剛剛好可以一併去除掉，真正本土化要這樣才對！,30,55
432,2019-03-06T15:04:13.175Z,B30 公三小...,31,55
433,2019-03-06T15:05:29.030Z,政法粉頭刪留言了qq,32,55
434,2019-03-06T15:07:43.303Z,"哈哈哈 你們這群人太單純，都想的太簡單了，別在自以為是講一堆看似理所當然的歪道理，想跟別人秀好嗎？

高雄大學這個名字，當初可是高醫想要用，教育部還不給過的！你現在把這個名字拱手讓人，人家可就樂了！再說，每個地方都有地名大學，高雄更不可以缺席！至於經費問題，這絕對是要談判的，所以你們就不用在那邊講幹話了！學校的合併委員會已經在談判了，相信網上一堆頂多大學、研究所的鍵盤魔人，不會比這些教授還厲害吧？",33,55
435,2019-03-06T15:10:11.702Z,我怎麼不知道彰化大學跟南投大學之類的地名學校在哪🤔,34,55
436,2019-03-06T15:11:41.205Z,B29 讀電機的就要小心了，你以為合併後人家會讓你叫電機系這麼好康的嗎？,35,55
